customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_128147,Tom,47,M,Y,Y,0.0,171602.09,201.0,Unknown,2.0,0.0,12840.96,36542.82,32,859.0,0,0,0
CST_103900,Kate Holton,34,F,N,Y,0.0,113410.05,154.0,Medicine staff,1.0,0.0,24014.01,33921.83,93,543.0,0,1,1
CST_159997,Stempel,26,F,N,N,1.0,133517.44,961.0,Sales staff,3.0,0.0,17416.75,30556.84,42,703.0,0,0,0
CST_118284,Mariya Gordeyeva,25,F,Y,Y,2.0,193969.55,772.0,Private service staff,3.0,0.0,27689.62,37613.66,13,688.0,0,0,0
CST_149578,Egan,41,F,N,Y,0.0,374368.82,911.0,Laborers,1.0,0.0,41690.95,95015.93,97,867.0,0,0,0
CST_162909,Hurley,46,F,N,Y,0.0,124946.1,4255.0,Laborers,1.0,0.0,16266.78,43201.11,56,875.0,0,0,0
CST_108241,Steven C.,36,M,Y,N,0.0,285885.44,1180.0,Managers,2.0,0.0,55146.76,37264.57,84,694.0,0,0,1
CST_108222,David Milliken,54,M,Y,N,1.0,231339.65,235.0,Managers,2.0,0.0,22709.89,28663.97,69,834.0,0,0,0
CST_142717,Ellen,28,M,Y,Y,0.0,124966.63,139.0,Drivers,2.0,0.0,13045.11,29548.38,71,540.0,2,1,1
CST_165610,Y.,37,M,Y,Y,0.0,296332.28,6085.0,Laborers,2.0,0.0,55440.9,100561.19,32,701.0,0,0,0
CST_114154,Paritosh Bansal,46,F,N,Y,0.0,214529.62,1412.0,Accountants,1.0,0.0,19043.32,48765.37,26,903.0,0,0,0
CST_116916,Doug Palmer,44,F,N,Y,0.0,85740.54,365245.0,Unknown,2.0,0.0,12054.42,17762.53,50,686.0,0,0,0
CST_114133,Philipp Halstrick,26,M,N,N,0.0,100608.01,1171.0,Laborers,2.0,0.0,27752.39,26919.54,17,763.0,0,0,0
CST_143904,Bhaswati,53,F,Y,Y,0.0,111353.76,3413.0,Unknown,2.0,0.0,23424.9,33174.47,37,927.0,0,0,0
CST_107240,Jim Christie,52,M,N,Y,0.0,204222.97,570.0,Laborers,2.0,0.0,25126.2,50122.66,81,661.0,0,0,1
CST_124727,Steve Slater,52,M,Y,Y,0.0,340876.57,1631.0,Managers,2.0,1.0,15483.68,90623.95,32,846.0,0,0,0
CST_150780,Oreskovic,40,M,Y,Y,0.0,202586.27,3186.0,Laborers,2.0,1.0,31179.2,67624.19,97,801.0,0,0,0
CST_126427,Danilo Masoni,55,F,N,Y,0.0,125247.46,858.0,Sales staff,1.0,0.0,46807.51,46203.12,51,903.0,0,0,0
CST_163301,Stempel,48,F,Y,Y,0.0,219347.37,3139.0,Laborers,1.0,0.0,33047.51,32424.76,80,756.0,0,0,0
CST_113664,Rhys Jones,44,F,N,Y,0.0,154074.39,5991.0,Medicine staff,2.0,0.0,15341.25,32833.13,50,868.0,0,0,0
CST_101015,Natsuko Waki,52,F,N,Y,1.0,150145.3,527.0,Sales staff,3.0,0.0,46797.75,19726.15,26,661.0,0,0,0
CST_126091,Stanley White,42,F,N,N,0.0,174790.39,365247.0,Unknown,1.0,0.0,17691.13,57612.95,95,634.0,1,1,1
CST_117409,Kevin Yao,25,F,N,Y,0.0,201737.3,365244.0,Unknown,1.0,0.0,26745.18,26920.35,83,663.0,0,0,0
CST_121305,Michael Erman,27,F,N,Y,1.0,141622.84,1629.0,Unknown,2.0,1.0,33397.57,49487.91,27,899.0,0,0,0
CST_140798,Mike,39,M,Y,Y,0.0,300121.61,,High skill tech staff,2.0,0.0,22708.21,86595.99,65,825.0,0,0,0
CST_127328,Shah,34,F,N,N,0.0,144259.48,1096.0,Core staff,1.0,0.0,18987.54,29623.94,60,916.0,0,0,0
CST_155223,Leong,49,F,N,Y,0.0,208738.33,365249.0,Unknown,2.0,0.0,28827.68,47927.32,0,652.0,0,0,0
CST_153789,Antonioli,50,F,N,Y,0.0,243515.45,13792.0,High skill tech staff,2.0,0.0,53474.6,50693.08,64,725.0,0,0,0
CST_153319,Viswanatha,46,F,N,N,0.0,323854.29,8353.0,Accountants,1.0,0.0,15847.94,39179.24,73,930.0,0,0,0
CST_150304,Durfee,26,F,Y,Y,0.0,157273.23,365245.0,Unknown,1.0,0.0,31043.91,29215.67,97,839.0,0,0,0
CST_110461,Antonella Ciancio,40,F,N,N,0.0,185056.05,1090.0,Accountants,1.0,0.0,17322.86,38268.12,57,861.0,0,0,0
CST_159169,Scheyder,54,F,N,Y,2.0,216218.38,3928.0,Core staff,4.0,0.0,32175.88,24227.21,76,641.0,1,1,1
CST_102152,Sarah Marsh,33,F,N,N,0.0,146450.12,2696.0,Laborers,1.0,0.0,17571.01,46025.27,14,812.0,0,0,0
CST_152285,Bansal,28,F,N,N,0.0,163283.83,2861.0,Core staff,2.0,0.0,29957.8,49671.93,95,810.0,0,0,0
CST_107442,"""John ODonnell""",51,M,Y,Y,2.0,246386.99,6532.0,Core staff,4.0,1.0,65152.94,49245.92,71,899.0,0,0,0
CST_109451,Sinead Carew,38,M,N,Y,1.0,165527.81,734.0,Laborers,3.0,0.0,21042.09,42487.53,50,688.0,0,0,0
CST_145443,Pedro,37,F,N,Y,0.0,82497.42,365241.0,Unknown,1.0,0.0,25274.12,16643.13,16,850.0,0,0,0
CST_137215,Caroline,43,F,N,Y,0.0,266057.64,651.0,Core staff,1.0,0.0,21649.17,88050.64,34,839.0,0,0,0
CST_101527,Matt Falloon,28,F,N,Y,0.0,87009.73,1870.0,Cooking staff,2.0,0.0,27037.8,14907.74,15,911.0,0,0,0
CST_131792,Ryan,31,F,Y,Y,0.0,215576.59,520.0,Managers,2.0,0.0,35601.12,54448.5,98,700.0,0,0,0
CST_160032,Palmer,40,F,N,N,0.0,135760.04,365244.0,Unknown,2.0,0.0,14215.19,29617.36,61,802.0,0,0,0
CST_108227,Sakari Suoninen,39,F,Y,N,2.0,149493.73,545.0,Core staff,4.0,0.0,26164.27,33985.89,93,544.0,1,0,1
CST_151295,Kiselyova,30,F,Y,Y,0.0,181552.39,3161.0,Sales staff,2.0,0.0,35937.19,45608.73,23,757.0,0,0,0
CST_125036,Christian Plumb,38,F,N,Y,0.0,278729.14,1216.0,Unknown,2.0,1.0,31404.9,96934.15,25,731.0,0,0,0
CST_154483,Saphir,37,F,N,Y,1.0,92644.99,370.0,Laborers,3.0,0.0,11180.69,10672.27,56,765.0,0,0,0
CST_119873,Emily Stephenson,41,F,N,Y,0.0,190900.71,112.0,Private service staff,2.0,0.0,35173.59,30369.53,36,723.0,0,0,0
CST_123298,Steve Slater,36,F,N,Y,0.0,215343.79,1223.0,Laborers,2.0,0.0,26862.9,31029.56,10,890.0,0,0,0
CST_101683,Ilona Wissenbach,49,F,N,N,1.0,110576.51,620.0,Sales staff,2.0,0.0,12324.38,13507.57,1,672.0,0,0,0
CST_142553,Sujata,23,M,N,N,1.0,86384.37,3606.0,Laborers,3.0,0.0,25573.33,29177.25,89,630.0,1,1,1
CST_159074,Clark,31,M,Y,Y,0.0,273318.89,1365.0,Sales staff,2.0,1.0,43375.99,68276.33,74,801.0,0,0,0
CST_117229,James B.,34,M,Y,N,0.0,253292.35,1065.0,Drivers,2.0,1.0,43989.51,72756.95,73,686.0,0,0,1
CST_120218,Edward Taylor,34,F,Y,N,1.0,249579.63,2541.0,Unknown,3.0,0.0,51508.69,56459.69,83,857.0,0,0,0
CST_125042,Krista Hughes,47,F,N,N,1.0,162214.22,2291.0,Laborers,2.0,0.0,43052.72,37182.06,71,887.0,0,0,0
CST_155251,Reddall,27,F,N,Y,0.0,95870.15,365246.0,Unknown,2.0,0.0,14593.37,19302.04,37,666.0,0,0,0
CST_161258,White,44,M,Y,N,1.0,176681.28,182.0,Laborers,3.0,1.0,20488.78,19361.09,69,738.0,0,0,0
CST_136331,Gabriel,24,F,N,Y,1.0,160805.98,3388.0,Sales staff,3.0,1.0,38176.8,56149.6,36,671.0,0,0,0
CST_140177,Ransdell,48,M,Y,Y,0.0,315830.81,2972.0,Laborers,2.0,0.0,30815.33,110633.37,23,742.0,0,0,0
CST_158972,Grover,41,F,Y,Y,1.0,322740.45,291.0,Sales staff,2.0,1.0,35613.05,117865.75,93,808.0,0,0,0
CST_157841,Takada,30,F,Y,Y,1.0,141662.24,560.0,Unknown,3.0,0.0,20500.28,51541.0,59,923.0,0,0,0
CST_123008,Johnson,39,F,Y,N,0.0,871855.89,365247.0,Unknown,1.0,0.0,13202.75,96894.74,94,525.0,2,0,1
CST_140866,Svea,28,F,N,Y,1.0,285297.76,1608.0,Managers,2.0,0.0,44531.27,46472.18,27,657.0,0,0,0
CST_105517,Gilbert Kreijger,39,F,N,Y,0.0,107814.6,365244.0,Unknown,1.0,0.0,16659.7,13680.22,95,837.0,0,0,0
CST_105350,Alex Frew,24,M,Y,Y,0.0,342057.88,2836.0,Managers,2.0,0.0,74703.98,68009.97,74,852.0,0,0,0
CST_101986,ra Hudson,38,M,Y,Y,0.0,146942.44,1911.0,Laborers,2.0,1.0,37683.44,18511.16,62,734.0,0,0,0
CST_115218,Marilyn Gerlach,31,F,N,Y,1.0,254185.15,3013.0,Managers,3.0,0.0,48935.67,33935.71,77,805.0,0,0,0
CST_158493,Jones,41,M,N,N,0.0,136997.66,401.0,Laborers,2.0,0.0,16350.49,33424.35,90,572.0,1,1,1
CST_101702,Jessica Wohl,32,F,N,N,0.0,240046.82,2031.0,Sales staff,2.0,0.0,45348.94,63537.98,87,687.0,0,0,0
CST_146536,Christina,52,F,N,N,0.0,167102.25,365247.0,Unknown,2.0,0.0,30717.04,65114.9,13,716.0,0,0,0
CST_124469,Soyoung Kim,23,F,Y,Y,1.0,140231.82,2967.0,Laborers,3.0,1.0,28808.44,16874.27,1,931.0,0,0,0
CST_135346,Karen,51,F,N,Y,1.0,156915.18,4930.0,Medicine staff,2.0,0.0,21147.86,26027.02,36,777.0,0,0,0
CST_147920,Stempel,43,F,Y,N,2.0,144956.9,4770.0,High skill tech staff,4.0,0.0,27832.02,29239.61,51,854.0,0,0,0
CST_147892,MacLellan,52,M,N,Y,0.0,206926.21,1786.0,Laborers,2.0,1.0,8084.4,62132.89,66,885.0,0,0,0
CST_140622,Frank,51,F,N,Y,1.0,185482.62,1474.0,Unknown,3.0,0.0,23847.67,40670.88,22,756.0,0,0,0
CST_154059,Gerlach,45,F,N,Y,0.0,167694.19,3112.0,Sales staff,2.0,0.0,43118.02,42208.85,80,806.0,0,0,0
CST_157573,Krudy,45,F,N,Y,0.0,164952.32,2907.0,Unknown,2.0,0.0,9802.87,48824.29,56,736.0,0,0,0
CST_140477,Paul,36,F,N,Y,0.0,251029.0,365240.0,Unknown,1.0,0.0,37792.51,71933.74,70,789.0,0,0,0
CST_122993,Lefteris Papadimas,23,F,Y,Y,0.0,283727.24,1059.0,High skill tech staff,2.0,0.0,60626.8,67032.09,4,817.0,0,0,0
CST_153455,Zeidler,40,F,N,Y,,78540.81,709.0,Sales staff,2.0,0.0,13841.58,20174.17,71,926.0,0,0,0
CST_113840,Laura Noonan,55,F,N,Y,0.0,99002.98,2762.0,Medicine staff,2.0,0.0,18669.27,11364.51,58,949.0,0,0,0
CST_137094,Scott,25,F,N,Y,0.0,166465.97,3904.0,Laborers,1.0,1.0,23604.68,33142.53,75,911.0,0,0,0
CST_136498,Emi,49,F,,Y,0.0,105446.96,365247.0,Unknown,1.0,0.0,34303.82,20929.11,24,871.0,0,0,0
CST_125452,Jones,42,M,N,Y,1.0,362783.72,3000.0,Laborers,3.0,0.0,31040.41,65350.66,92,632.0,1,1,1
CST_135895,Nick,49,M,N,Y,0.0,129136.17,4226.0,Laborers,2.0,1.0,9475.09,29619.06,41,654.0,0,0,0
CST_114970,Stephen Brown,55,F,N,Y,0.0,140795.67,365247.0,Unknown,1.0,0.0,16006.58,51727.29,7,819.0,0,0,0
CST_148895,Shanley,37,M,Y,Y,1.0,226135.57,1241.0,Laborers,3.0,0.0,9487.37,31839.96,11,840.0,0,0,0
CST_161335,Jones,54,F,N,Y,1.0,137832.85,8103.0,Unknown,3.0,0.0,20741.01,16082.44,50,786.0,0,0,0
CST_165438,Gupta,53,M,N,N,0.0,185474.63,125.0,Sales staff,2.0,0.0,57247.84,28112.88,85,893.0,0,0,0
CST_106007,John McCrank,35,F,N,Y,0.0,58311.85,365243.0,Unknown,2.0,0.0,14895.73,21510.25,51,733.0,0,0,0
CST_149241,Rossi,30,F,N,Y,1.0,131482.96,1481.0,Unknown,3.0,1.0,38296.65,25543.27,58,702.0,0,0,0
CST_131330,Khettiya,23,F,Y,N,0.0,938383.38,1193.0,Managers,2.0,0.0,53611.15,117008.08,82,843.0,0,0,0
CST_125105,Tim Kelly,50,F,Y,Y,0.0,277767.2,365247.0,Unknown,1.0,0.0,20233.4,85757.19,12,811.0,0,0,0
CST_165950,Thomas,36,F,N,Y,1.0,408570.77,5092.0,Medicine staff,3.0,1.0,42767.58,90580.81,84,788.0,0,0,0
CST_126248,Anna Yukhananov,23,F,N,Y,2.0,66746.71,2222.0,Core staff,4.0,1.0,14167.01,10939.25,90,759.0,0,0,0
CST_138757,Lorraine,44,F,N,N,2.0,119437.76,3523.0,Cooking staff,4.0,0.0,37915.12,29107.29,60,680.0,0,0,0
CST_115089,Ransdell Pierson,38,M,Y,N,0.0,258711.2,110.0,Laborers,2.0,0.0,70381.02,32613.05,2,784.0,0,0,0
CST_108431,Ryan Vlastelica,23,F,N,Y,0.0,338867.55,365245.0,Unknown,2.0,0.0,74804.41,99270.84,7,843.0,0,0,0
CST_159437,Rothacker,55,M,Y,N,2.0,245526.85,1901.0,Drivers,4.0,0.0,40020.51,51134.22,64,673.0,0,0,0
CST_109975,Erwin Seba,27,F,N,Y,0.0,265260.6,811.0,High skill tech staff,1.0,0.0,40376.97,63311.69,63,889.0,0,0,0
CST_150956,Woodall,48,F,N,N,1.0,82866.12,233.0,Laborers,3.0,1.0,32119.03,12332.6,99,788.0,0,0,0
CST_140814,Edward,23,F,N,N,0.0,156170.21,365244.0,Unknown,1.0,0.0,38019.26,34303.1,18,837.0,0,0,0
CST_102424,Marius Zaharia,24,F,N,Y,0.0,113668.75,365245.0,Unknown,1.0,0.0,19089.28,28815.98,61,943.0,0,0,0
CST_110294,Martinne Geller,42,F,N,N,0.0,222648.52,934.0,HR staff,2.0,0.0,25715.63,32157.28,7,830.0,0,0,0
CST_133508,Alexei,47,M,Y,Y,0.0,250672.31,245.0,Laborers,1.0,0.0,25341.21,58098.4,85,585.0,1,1,1
CST_107034,Selam Gebrekidan,30,F,N,Y,0.0,374865.62,5758.0,Managers,2.0,0.0,68039.39,56057.04,37,815.0,0,0,0
CST_119305,Ashley Lau,26,F,N,Y,0.0,227566.68,932.0,Cooking staff,2.0,0.0,39536.37,61426.46,83,670.0,0,0,0
CST_162400,Yun,47,M,N,Y,0.0,172323.58,410.0,Laborers,2.0,1.0,17836.92,19343.07,4,935.0,0,0,0
CST_139942,Sarah,47,F,N,Y,0.0,166240.97,8388.0,Core staff,2.0,0.0,46478.66,42236.34,21,690.0,0,0,0
CST_136432,Gleb,33,M,N,Y,0.0,123602.13,383.0,Laborers,2.0,0.0,15401.48,44315.48,51,815.0,0,0,0
CST_145735,Abhishek,42,F,Y,Y,0.0,160808.9,365251.0,Unknown,2.0,0.0,40940.51,27938.99,14,909.0,0,0,0
CST_122309,Marc Jones,31,M,N,N,0.0,265699.27,1758.0,Unknown,2.0,0.0,46967.74,42618.12,99,757.0,0,0,0
CST_108111,Greg Roumeliotis,35,F,N,Y,1.0,146828.88,365248.0,Unknown,3.0,0.0,13010.33,19509.57,89,838.0,0,0,0
CST_139835,Jennifer,27,M,N,Y,0.0,156266.64,121.0,Unknown,1.0,0.0,30233.78,32157.87,75,855.0,0,0,0
CST_152112,McCool,33,M,N,Y,0.0,184302.06,1466.0,Laborers,1.0,0.0,31905.02,41684.06,30,840.0,0,0,0
CST_153552,Gibbons,47,F,Y,Y,0.0,129893.87,288.0,Unknown,1.0,0.0,10596.98,14826.8,88,884.0,0,0,0
CST_140768,Joshua,37,M,Y,N,0.0,270249.59,4262.0,Core staff,2.0,1.0,41422.1,98819.85,88,861.0,0,0,0
CST_150520,Clark,42,M,N,Y,1.0,148614.95,2541.0,Laborers,3.0,0.0,21895.34,33510.98,37,841.0,0,0,0
CST_135736,Alistair,53,M,Y,Y,1.0,285280.67,1407.0,Laborers,3.0,0.0,11817.73,76811.5,6,836.0,0,0,0
CST_156055,Bull,40,F,Y,Y,0.0,154444.31,3058.0,Sales staff,2.0,0.0,42462.65,42961.48,64,681.0,0,0,0
CST_165342,Cable,23,M,Y,N,0.0,339705.95,2704.0,Core staff,2.0,0.0,18718.64,88167.92,74,747.0,0,0,0
CST_116465,David French,50,F,Y,N,0.0,102601.32,3415.0,Sales staff,2.0,0.0,43853.2,20582.55,11,811.0,0,0,0
CST_104890,Tom Bergin,33,M,Y,N,0.0,120130.68,5463.0,High skill tech staff,2.0,0.0,24999.66,48156.07,20,708.0,0,0,0
CST_146915,Zhdannikov,27,F,N,N,0.0,228506.32,365252.0,Unknown,1.0,0.0,55218.97,62345.72,24,944.0,0,0,0
CST_160850,Vlastelica,47,F,N,Y,1.0,189360.73,2180.0,Unknown,2.0,0.0,19192.26,42633.55,10,683.0,0,0,0
CST_123296,Nivedita Bhattacharjee,42,M,Y,Y,1.0,324258.58,1571.0,Drivers,3.0,0.0,33167.91,68183.96,45,704.0,0,0,0
CST_142713,Oksana,31,F,N,N,0.0,174779.32,365250.0,Unknown,2.0,0.0,25250.1,19872.6,96,650.0,0,0,0
CST_133522,Joseph,43,M,Y,N,1.0,246951.88,643.0,Drivers,3.0,0.0,36569.27,29170.37,76,898.0,0,0,0
CST_121273, William,29,F,N,Y,0.0,106521.53,167.0,Sales staff,1.0,0.0,21015.47,37930.5,42,714.0,0,0,0
CST_165282,Cole,28,F,N,Y,0.0,165768.89,5285.0,Sales staff,1.0,0.0,19617.57,28256.78,4,803.0,0,0,0
CST_126052,Denny Thomas,50,F,Y,Y,3.0,203214.62,5511.0,Sales staff,5.0,0.0,38134.24,72814.1,67,777.0,0,0,0
CST_156222,Damouni,45,F,N,N,1.0,118451.43,479.0,Sales staff,2.0,0.0,18487.23,26133.56,2,828.0,0,0,0
CST_155590,Saphir,25,F,N,N,0.0,174730.25,365252.0,Unknown,2.0,0.0,42188.72,18826.62,57,928.0,0,0,0
CST_165338,Walsh,48,F,N,Y,0.0,102475.25,365246.0,Unknown,1.0,0.0,14524.55,20428.53,94,822.0,0,0,0
CST_112166,Richard Cowan,50,F,N,N,0.0,108046.82,600.0,Sales staff,1.0,0.0,10437.39,14101.17,46,817.0,0,0,0
CST_156637,Shirouzu,36,F,N,Y,1.0,278304.73,4721.0,Core staff,2.0,1.0,83128.34,49788.55,24,879.0,0,0,0
CST_124387,Edward McAllister,23,M,Y,Y,1.0,241514.67,3594.0,Unknown,3.0,0.0,32311.02,90349.68,16,917.0,0,0,0
CST_103372,Andrea Burzynski,36,F,N,N,0.0,75087.99,365252.0,Unknown,2.0,0.0,32846.88,15321.54,23,940.0,0,0,0
CST_126572,da Costa,36,M,N,N,0.0,190070.35,,Laborers,2.0,1.0,27147.61,37272.32,94,700.0,0,0,0
CST_115130,Jason Lange,40,F,N,Y,0.0,112474.95,2778.0,Laborers,2.0,0.0,26066.5,16301.49,27,927.0,0,0,0
CST_128327,Lefteris,53,F,Y,Y,1.0,166789.19,1646.0,Unknown,3.0,0.0,33032.97,66105.53,1,890.0,0,0,0
CST_163745,Baynes,31,F,N,Y,0.0,87231.94,611.0,Accountants,1.0,0.0,,13788.2,18,871.0,0,0,0
CST_120241,Paritosh Bansal,29,F,N,N,0.0,262105.09,365252.0,Unknown,2.0,0.0,22177.31,86026.8,4,653.0,0,0,0
CST_105028,Tim McLaughlin,39,F,N,Y,1.0,105339.56,536.0,Laborers,2.0,0.0,21316.81,35244.27,19,778.0,0,0,0
CST_115079,Ronald Grover,37,M,N,N,0.0,129539.13,365247.0,Unknown,2.0,0.0,41354.54,18051.41,26,812.0,0,0,0
CST_122310,Marc Jones,46,F,N,Y,0.0,199859.76,2215.0,Managers,2.0,1.0,27670.87,68174.41,95,670.0,0,0,0
CST_164925,Gould,49,F,N,Y,0.0,104871.71,365248.0,Unknown,2.0,0.0,40866.55,33501.44,34,838.0,0,0,0
CST_131708,Lucia,32,M,N,N,0.0,159296.02,7566.0,Managers,2.0,0.0,11655.31,25889.74,83,856.0,0,0,0
CST_141359,Caroline,54,F,N,Y,1.0,87173.41,1775.0,Sales staff,3.0,1.0,29515.84,24255.19,35,912.0,0,0,0
CST_138689,Lucia,53,M,Y,N,1.0,160691.42,2288.0,Low-skill Laborers,3.0,0.0,31430.87,19285.4,87,773.0,0,0,0
CST_151085,Hornby,55,F,N,Y,0.0,228896.38,3892.0,Sales staff,2.0,0.0,52935.9,45908.89,9,875.0,0,0,0
CST_148179,Doering,53,F,N,Y,0.0,219965.32,3723.0,Core staff,1.0,0.0,41114.64,53793.18,22,699.0,0,0,0
CST_147047,Sharma,32,F,Y,N,1.0,226727.63,225.0,Sales staff,3.0,0.0,40952.11,57820.16,85,619.0,1,1,1
CST_136768,Daniel,28,F,N,Y,0.0,133060.52,1510.0,HR staff,1.0,0.0,19728.95,21058.87,53,806.0,0,0,0
CST_130820,Lucia,30,M,Y,N,,229342.23,5903.0,Managers,4.0,1.0,13903.36,41919.68,18,936.0,0,0,0
CST_108528,Elinor Comlay,38,F,N,Y,0.0,137823.91,1312.0,Core staff,2.0,0.0,27788.31,23511.93,47,911.0,0,0,0
CST_164466,Brettell,53,M,N,Y,0.0,340512.84,1465.0,Core staff,2.0,0.0,7737.68,70083.25,56,939.0,0,0,0
CST_164701,Murai,40,F,N,Y,1.0,126870.56,1053.0,Laborers,3.0,0.0,41046.3,23249.79,63,663.0,0,0,0
CST_136690,Nick,32,F,N,N,0.0,47369.67,365244.0,Unknown,1.0,0.0,28342.45,19049.07,60,813.0,0,0,0
CST_124344,Laurence Frost,32,M,Y,Y,1.0,265876.22,4028.0,Core staff,3.0,0.0,31952.7,75136.96,53,861.0,0,0,0
CST_111094,Dhanya Skariachan,34,F,N,N,0.0,136012.52,463.0,Cooking staff,2.0,0.0,25066.75,47001.11,49,729.0,0,0,0
CST_156227,Bergin,23,F,N,N,0.0,155244.34,865.0,Core staff,2.0,0.0,30921.15,21578.92,92,639.0,1,1,1
CST_136510,Lesley,36,F,N,N,0.0,207168.97,1616.0,Core staff,2.0,1.0,63370.07,54824.4,89,553.0,1,1,1
CST_126501,Stanley Carvalho,40,M,N,Y,1.0,125310.77,371.0,Drivers,3.0,0.0,27100.87,45218.2,36,896.0,0,0,0
CST_115381,Umesh Desai,27,F,N,N,1.0,219424.75,6457.0,Medicine staff,2.0,0.0,25399.93,72697.62,95,722.0,0,0,0
CST_131796,Alistair,39,M,Y,Y,0.0,172682.77,7475.0,Accountants,2.0,0.0,15202.87,35850.96,6,728.0,0,0,0
CST_118438,Yuko Yoshikawa,39,M,N,N,0.0,193317.13,4446.0,Laborers,2.0,0.0,42415.76,24750.5,37,651.0,0,0,0
CST_165210,Wahba,28,F,Y,Y,0.0,236615.05,4013.0,Medicine staff,1.0,0.0,31429.1,78730.07,83,909.0,0,0,0
CST_148103,Brown,47,F,N,Y,,360745.28,1894.0,Accountants,1.0,0.0,40538.52,88437.07,29,825.0,0,0,0
CST_116947,Sarah Young,30,M,Y,Y,0.0,238027.91,104.0,Drivers,2.0,1.0,67343.88,31835.57,70,920.0,0,0,0
CST_147153,Brown,38,F,N,N,2.0,237778.68,1274.0,Sales staff,4.0,0.0,31274.99,78163.21,21,799.0,0,0,0
CST_115988,Patrick Temple-West,29,M,N,N,0.0,197932.73,1297.0,Laborers,2.0,1.0,45248.49,21348.81,85,798.0,0,0,0
CST_106505,Luke Baker,29,F,N,N,1.0,119807.18,1049.0,Core staff,2.0,1.0,16175.2,26389.25,4,713.0,0,0,0
CST_136696,Andreas,33,F,N,N,0.0,171659.91,1450.0,Sales staff,1.0,0.0,29752.19,20289.36,34,820.0,0,0,0
CST_100035,Paul Taylor,28,F,N,Y,0.0,343901.61,2672.0,Unknown,2.0,0.0,26753.79,105991.73,95,865.0,0,0,0
CST_132692,en,34,F,Y,N,0.0,141318.46,4325.0,Laborers,2.0,0.0,18886.12,32989.45,94,541.0,0,0,1
CST_139512,Herbert,33,F,N,Y,0.0,202068.34,2047.0,Laborers,,1.0,18855.75,66148.39,58,788.0,0,0,0
CST_150218,Toyer,23,F,N,Y,0.0,94205.08,4068.0,Managers,1.0,0.0,27533.23,18350.27,5,652.0,0,0,0
CST_142532,James,51,M,N,Y,1.0,262393.0,1653.0,Laborers,3.0,1.0,9722.13,46147.04,77,784.0,0,0,0
CST_145956,Xiaoyi,41,F,N,N,0.0,197757.71,7413.0,Cleaning staff,2.0,0.0,15589.71,29021.89,83,548.0,1,1,1
CST_149081,Rucinski,26,F,Y,Y,1.0,125176.75,797.0,Managers,3.0,1.0,50379.51,17903.73,42,930.0,0,0,0
CST_131085,Nick,34,F,Y,N,0.0,204687.86,3211.0,Sales staff,1.0,0.0,39644.0,44192.08,84,845.0,0,0,0
CST_149285,Sassard,23,F,Y,N,0.0,385087.98,1704.0,High skill tech staff,2.0,1.0,39319.04,95058.81,25,854.0,0,0,0
CST_151806,Lash,44,F,N,N,0.0,307132.67,471.0,Laborers,2.0,0.0,13952.0,68312.39,25,770.0,0,0,0
CST_137854,Kaori,53,F,N,N,2.0,144159.01,232.0,Sales staff,4.0,0.0,25012.27,20923.68,36,697.0,0,0,0
CST_161566,Kambas,30,F,N,Y,0.0,102822.99,365241.0,Unknown,2.0,0.0,9266.51,31334.39,38,902.0,0,0,0
CST_102942,Huw Jones,28,F,N,Y,2.0,133937.58,140.0,Sales staff,4.0,0.0,30001.72,45554.05,70,533.0,0,0,1
CST_140051,Karen,51,M,Y,N,0.0,193114.79,5395.0,Managers,2.0,1.0,36283.4,30509.31,44,891.0,0,0,0
CST_149357,de,49,F,Y,Y,0.0,132885.41,2762.0,Sales staff,2.0,1.0,18186.97,22554.02,31,703.0,0,0,0
CST_139021,Thomas,24,F,,Y,0.0,278121.39,245.0,Security staff,2.0,1.0,37295.22,35444.48,17,879.0,0,0,0
CST_123640,Qing Jan,31,F,N,Y,0.0,322758.69,1697.0,Sales staff,1.0,1.0,21172.44,54362.72,35,942.0,0,0,0
CST_108285,Lucia Mutikani,27,F,N,Y,0.0,171070.21,1008.0,Managers,2.0,0.0,57524.4,36707.8,64,831.0,0,0,0
CST_156004,Zieminski,44,F,N,N,0.0,287929.97,6279.0,Cooking staff,1.0,0.0,37419.13,73532.61,85,892.0,0,0,0
CST_148521,Br,44,F,Y,Y,0.0,218699.67,1052.0,Managers,2.0,0.0,60440.62,68967.12,58,882.0,0,0,0
CST_144746,Alister,31,M,Y,Y,2.0,170510.42,721.0,Drivers,4.0,0.0,24160.18,61268.74,48,862.0,0,0,0
CST_122433,Daniel Rajesh,41,F,N,Y,0.0,248002.7,929.0,Core staff,2.0,0.0,22991.46,37896.33,41,809.0,0,0,0
CST_160773,Henry,41,F,N,N,0.0,142409.89,27.0,Laborers,2.0,1.0,25537.17,22564.6,6,912.0,0,0,0
CST_140974,Carlos,47,F,N,N,0.0,81542.55,2136.0,Waiters/barmen staff,2.0,0.0,38694.1,8978.36,88,669.0,0,0,0
CST_118373,t Silke,35,F,N,Y,0.0,142984.6,6022.0,Sales staff,2.0,0.0,28710.88,31453.61,7,924.0,0,0,0
